mno_peace_offer_reject|Reject{***}
menu_notification_truce_expired|Truce Has Expired^^The truce between {s1} and {s2} has expired.{***}
menu_notification_feast_quest_expired|{s10}{***}
menu_notification_sortie_possible|Enemy Sighted: Enemies have been sighted outside the walls of {s4}, and {s5} and others are preparing for a sortie. You may join them if you wish.{***}
menu_notification_casus_belli_expired|Kingdom Fails to Respond^^The {s1} has not responded to the {s2}'s provocations, and {s3} suffers a loss of face among {reg4?her:his} more bellicose subjects...^{***}
menu_notification_lord_defects|Defection: {s4} has abandoned the {s5} and joined the {s7}, taking {reg4?her:his} fiefs with them{***}
menu_notification_treason_indictment|Treason Indictment^^{s9}{***}
menu_notification_border_incident|Border incident^^Word reaches you that {s9}. Though you don't know whether or not the Rumours are true, you do know one thing -- this seemingly minor incident has raised passions among the people of {s4}, making it easier for them to go to war against {s3}...{***}
menu_notification_player_faction_active|You now possess land in your name, without being tied to any kingdom. This makes you a monarch in your own right, with your court temporarily located at {s12}. However, the other kings Within the Seven Kingdoms will at first consider you a threat, for if any upstart warlord can grab a throne, then their own legitimacy is called into question.^^You may find it desirable at this time to pledge yourself to an existing kingdom. If you want to continue as a sovereign monarch, then your first priority should be to establish an independent right to rule. You can establish your right to rule through several means -- marrying into a high-born family, recruiting new lords, governing your lands, treating with other kings, or dispatching your companions on missions.^^At any rate, your first step should be to appoint a chief minister from among your companions, to handle affairs of state. Different companions have different capabilities.^You may appoint new ministers from time to time. You may also change the location of your court, by speaking to the minister.{***}
mno_appoint_spouse|Appoint your wife, {s10}...{***}
mno_appoint_npc1|Appoint {s10}{***}
mno_appoint_npc2|Appoint {s10}{***}
mno_appoint_npc3|Appoint {s10}{***}
mno_appoint_npc4|Appoint {s10}{***}
mno_appoint_npc5|Appoint {s10}{***}
mno_appoint_npc6|Appoint {s10}{***}
mno_appoint_npc7|Appoint {s10}{***}
mno_appoint_npc8|Appoint {s10}{***}
mno_appoint_npc9|Appoint {s10}{***}
mno_appoint_npc10|Appoint {s10}{***}
mno_appoint_npc11|Appoint {s10}{***}
mno_appoint_kurleket|Appoint {s10}{***}
mno_appoint_thoros|Appoint {s10}{***}
mno_appoint_dacey|Appoint {s10}{***}
mno_appoint_wunwun|Appoint {s10}{***}
mno_appoint_dongo|Appoint {s10}{***}
mno_appoint_son|Appoint {s10}{***}
mno_appoint_daughter|Appoint {s10}{***}
mno_appoint_fat_son|Appoint {s10}{***}
mno_appoint_default|Appoint a prominent citizen from the area...{***}
menu_minister_confirm|{s9}can be found at your court in {s12}. You should consult periodically, to avoid the accumulation of unresolved issues that may sap your authority...{***}
menu_notification_court_lost|{s12}{***}
menu_notification_player_faction_deactive|Your kingdom no longer holds any land.{***}
menu_notification_player_wedding_day|{s8} wishes to inform you that preparations for your wedding at {s10} have been complete, and that your presence is expected imminently .{***}
menu_notification_player_kingdom_holds_feast|{s11}{***}
menu_notification_center_under_siege|{s1} has been besieged by {s2} of {s3}!^^The settlement is surrounded and under siege. Its warriors must cower behind the walls rather than face the enemy with blades in their hands!{***}
menu_notification_village_raided|Enemies have Laid Waste to a Fief^^{s1} has been raided by {s2} of {s3}!{***}
menu_notification_village_raid_started|Your Village is under Attack!^^{s2} of {s3} is laying waste to {s1}.{***}
menu_notification_one_faction_left|The Seven Kingdoms and Essos has been Conquered by One Ruler^^{s1} has defeated all rivals. You are now King to the whole of the Known World!.{***}
menu_notification_oath_renounced_faction_defeated|Your Old Faction was Defeated^^You won the battle against {s1}! This ends your struggle which started after you renounced your oath to them.{***}
menu_notification_center_lost|An Estate was Lost^^You have lost {s1} to {s2}.{***}
menu_notification_troop_left_players_faction|Betrayal!^^{s1} has left {s2} and joined {s3}.{***}
menu_notification_troop_joined_players_faction|Good news!^^ {s1} has left {s2} and joined {s3}.{***}
menu_notification_war_declared|Declaration of War^^The {s1} has declared war against the {s2}!^{s57}^^Blacksmiths have stopped manufacturing plows to forge swords and spears. War has been declared!{***}
menu_notification_peace_declared|Peace Agreement^^{s1} and {s2} have made peace!^{s57}^^These two kingdoms have stopped fighting. It may only be a temporary truce that some of them take to prepare for another war, or perhaps peace is sincere and lasting.{***}
menu_notification_alliance_declared|Alliance Agreement^^The {s1} and the {s2} have entered into an alliance!^{s57}^^Both kingdoms have joined their fate and are certainly stronger now.{***}
menu_notification_alliance_offer|The {s1} offers to enter into an alliance with you. What is your answer?{***}
mno_offer_accept|Accept{***}
mno_offer_reject|Reject{***}
menu_notification_kingdom_reborn|Rebellion!^^The people of the defeated {s13} have taken up their weapons, and {s14} has taken a fief from the {s12}. The {s13} has been restored! Long live the King!{***}
menu_notification_faction_defeated|Faction Eliminated^^{s1} is no more!{***}
menu_notification_rebels_switched_to_faction|Rebellion Success^^ Your rebellion is victorious! Your faction now has the sole claim to the title of {s11}, with {s12} as the single ruler.{***}
menu_notification_player_should_consult|{reg0?Your minister:{s11}} send word that there are problems brewing in the realm which, if left untreated, could sap your authority. You should consult with {reg4?her:him} at your earliest convenience{***}
menu_notification_player_feast_in_progress|Feast in Preparation^^Your wife has started preparations for a feast in your hall in {s11}{***}
menu_notification_lady_requests_visit|An elderly woman approaches your party and passes one of your men a letter, sealed in plain wax. It is addressed to you. When you break the seal, you see it is from {s15}. It reads, 'I so enjoyed your last visit. {s14} I am currently in {s10}.{s12}'{***}
mno_continue_woman1|Tell the woman to inform her mistress that you will come shortly{***}
mno_continue_woman2|Tell the woman to inform her mistress that you are indisposed{***}
menu_garden|{s12}{***}
mno_nurse|Go with the nurse{***}
mno_nurse_1|Wait by the spring{***}
menu_kill_local_merchant_begin|You spot your victim and follow him, observing as he turns a corner into a dark alley. This will surely be your best opportunity to attack him.{***}
menu_debug_alert_from_s65|DEBUG ALERT: {s65}{***}
menu_skirmish_party|   The skirmishers have returned from their assignment. ^The party leader reports that {reg5} men were lost during the engagement.{***}
menu_spy_party|   One of your spies has returned.{***}
menu_spy_report|{s1}{***}
menu_spy_sabotage|{s4}{***}
mno_cancel_mission| RETURN {***}
mno_rescue_town_center| {***}
mno_rescue_town_center_door|Door to town centre{***}
menu_rescue_defeat|After unknown hours in {s8}'s dungeon, {s9}{***}
menu_spy_confirm|Your spy in {s1} sends word that he will perform the mission within the next 12 hours.{***}
menu_wilderness_trade|Your messenger is ready to trade with {s7}.{***}
mno_trade_with_party|Trade{***}
menu_wilderness_duel_win|You have beaten {s1} in a duel, proving yourself to be an honourable and formidable opponent.^The lords of the realm will surely take note of your victory.{***}
menu_wilderness_duel_lose|You have been defeated in a duel with {s1}.^Although you have upheld your honour, your reputation with the lords of the realm has suffered.{***}
menu_messenger_return|stub{***}
menu_banquete_moral|You order your men to leave their weapons outside and invite them to your Great Hall, to sit at your table by rank. The nearest and dearest close to you.^ Some girls serve meat and mead in large quantities. You've spent a lot of money on this feast because your men deserve it.^ They are the ones who bleed with you, who have helped you conquer your domains. They are your faithful followers.^ The evening progresses, many men are drunk as vats, shouting and singing as loud as their voices will let them. Some run off to vomit and others fight like gamecocks to attract the attention of a girl.^ Others slip off to pay for the company of women, you see your wealthiest generals with three or maybe four whores at a time.^ Behind you a bard sings of your power and deeds. You act like a lord, you are a lord... a 'shepherd of men.'{***}
mno_banquete_ok|You drink, laugh and shout as they come.{***}
mno_banquete_ok2|You stay sober, taste the drink nearest to you, but no more than necessary.{***}
menu_comprar_cattle2|There are {reg5} heads of cattle, each for {reg6} silver stags. How many do you want to buy?{***}
mno_cattle_ok|One.{***}
mno_cattle_ok2|Five{***}
mno_cattle_ok3|Forget it.{***}
menu_auto_return_to_map|stub{***}
mno_continue_1|Attack the camp...{***}
mno_leave_no_attack|Leave...{***}
mno_leave_victory|Continue...{***}
mno_leave_defeat|Continue...{***}
menu_notification_player_faction_political_issue_resolved|After consulting with the peers of the realm, {s10} has decided to confer {s11} on {s12}.{***}
menu_notification_player_faction_political_issue_resolved_for_player|After consulting with the peers of the realm, {s10} has decided to confer {s11} on you. You may decline the honour, but it will probably mean that you will not receive other awards for a little while.{s12}{***}
mno_accept|Accept the honour{***}
mno_decline|Decline the honour{***}
menu_start_phase_3|{s16}^That brief moment of sanction soon passes when suddenly you hear the sounds of marching foot soldiers, the clang of armours and the clash of swords! People shouting, yelling, screaming! Confused with no idea what's happening, rather than run, you decide to take a closer look...{***}
menu_start_phase_4|{s11}{***}
menu_lost_tavern_duel|{s11}{***}
menu_establish_court|To establish {s4} as your court will require a small refurbishment. In particular, you will need a set of tools and some fine velvet. it may also take a short while for some of your followers to relocate here. Do you wish to proceed?{***}
mno_establish|Establish {s4} as your court{***}
menu_notification_relieved_as_marshal|{s4} wishes to inform you that your services as marshal are no longer required. In honour of valiant efforts on behalf of the realm over the last {reg4} days, however, {reg8?she:he} offers you a purse of {reg5} silver stags.{***}
menu_introduccion_1|If you wish to survive in this world, I recommend that you listen carefully...^^Westeros, Dark times has befell this once fine land, pushing the continent again into turmoil. Filled with the rotting smell of death, with rivers flowing red from blood of fallen foes and tortured victims. ^^To the north of this vast continent is King Robb Stark. Lord of Winterfell and head of House Stark. Called by his Bannerman he is now ruling and declared King of The North and Trident. At war with the Lannisters and King Joffrey he seeks out Kings Landing to the south.Although the Lannisters are ruled by Tywin Lannister, Kings Landing is ruled by King Joffrey Baratheon, currently the King of the Seven Kingdoms, King of the Andals, the Rhoynar, the First Men and Protector of the Realm. King Joffrey is said to be arrogant and sadistic, described by Tyrion Lannister as a vicious idiot of a King.{***}
mno_introduccion_yes|Continue...{***}
menu_introduccion_1_1|Located in the Vale, an isolated mountainous part of Westeros sits Lord Robin, Defender of the Vale and Warden of the east. Lord Robin is a small boy and the only surviving child and heir of Lord Jon Arryn. At this time House Arryn are neutral in the war.^^Heading south King Renly Baratheon, Warden of the South, High Marshal of the Reach and Lord of Storms End plans to take the Throne for himself.^^King of Salt and Rock, Son of the Sea Wind and Lord Reaper of Pyke is King Balon Greyjoy ruling on the Iron Islands ready to invade the north.King Stannis Baratheon the First of His Name. The King in the Narrow Sea, Lord of Dragonstone, Lord Paramount of the Stormlands and King of Westeros is ruling in the east. King Stannis recently sent out ravens to the realm claiming King Joffrey Baratheon is not the rightful heir of Robert Baratheon but the son of Ser Jaime Lannister..{***}
mno_introduccion_yes2|Continue...{***}
menu_introduccion_2|A GAME OF THRONES PRESENTS:{***}
mno_introduccion_yes3|Continue...{***}
mno_introduccion_yes4|Back.{***}
menu_introduccion_3|This turmoil continues past the shores of Westeros and across the Narrow Sea into Essos, a continent plagued by nomadic warriors, the Dothraki Hordes known as Khalasars!...^^The Dothraki take what they need through pillage and plunder and are said to dis-trust the oceans because their horses will not drink from it.^^Rape and death is rife in these parts and one would do well to stay well away....^Welcome to the Game of Thrones and lets hope your adventures lead to better ends than that of most folk on the continents of Westeros and Essos!{***}
menu_dplmc_economic_report|{s0}{***}
mno_dplmc_backec|Continue...{***}
menu_camp_smoking_food|What food will you smoke? Some of it may get lost in the process, and it will take some time.{***}
mno_smoke_fish|I will smoke my meat.{***}
mno_smoke_boar_meat|I will smoke my boar meat.{***}
mno_smoke_wolf_meat|I will smoke my wolf meat.{***}
mno_smoke_coat_meat|I will smoke my goat meat.{***}
mno_smoke_coat_2_meat|I will smoke my goat meat.{***}
mno_smoke_cattle_meat|I will smoke my beef.{***}
mno_smoke_venison|I will smoke my venison.{***}
mno_smoke_pork|I will smoke my pork.{***}
mno_smoke_pollo|I will smoke my chicken.{***}
menu_world_map_soldier|What do you need to do soldier?{***}
mno_join_commander_battle|Follow the commander into battle.{***}
mno_enter_town|Enter stationed town.{***}
mno_commander|Request an audience with your commander.{***}
mno_revolt|Revolt against the commander!{***}
mno_revolt_disabled|You cannot revolt now. Bide your time.{***}
mno_report|Commander's Report{***}
mno_return_to_duty|Return to duty.{***}
menu_commander_aud|Your request for a meeting is relayed to your commander's camp, and finally {s6} appears from his tent to speak with you.{***}
mno_reject_talk_lord|No, nevermind.{***}
menu_ask_revolt|Are you sure you want to revolt?{***}
mno_confirm_revolt|Yes, {s6} will be the death of us all, it is time to act!{***}
mno_reject_revolt|No, I am loyal to {s6}.{***}
menu_revolt|Do you want to release the prisoners to help your men?{***}
mno_revolt_prisoners|Yes, I will take the risk for a greater advantage.{***}
mno_revolt_no_prisoners|No, I don't trust the prisoners.{***}
menu_ask_desert|Do you want to desert?{***}
mno_confirm_desert|Yes, this is pointless.{***}
mno_reject_desert|No, I am loyal to my commander.{***}
menu_desert|Whilst serving you've made some good friends. Some could possibly follow you.{***}
mno_desert_party|Try to convince them to follow you.{***}
mno_desert_alone|No, I have a better chance alone.{***}
menu_upgrade_path|In recognition of your excellent service, you have been promoted.{***}
mno_upgrade_path_1|{s66}{***}
mno_upgrade_path_2|{s67}{***}
menu_encontrar_guarida|Fortification Management Menu.{***}
mno_camp_build_watchtower|Build an Outpost. It costs 25000 Silver Stags to build a Outpost.{***}
mno_fort_rename|Rename your Outpost.{***}
mno_camp_demolish_watchtower|Remove your Outpost. This will cost 5000 Silver Stags.{***}
mno_camp_end_watchtower|Return to your camp.{***}
menu_contratar_personal|Fortification Staff Recruitment Menu.{***}
mno_contratar_hoar|Hire a whore. This will cost you 1500 Silver Stags.{***}
mno_despedir_hoar|Ask the whore to leave. You shall need to pay her 500 Silver Stags.{***}
mno_hire_maester|Hire a maester. This will cost you 2000 Silver Stags.{***}
mno_sack_maester|Dismiss your maester. You shall need to pay 500 Silver Stags.{***}
mno_contratar_sacerdote|Hire a Septon. This will cost you 1200 Silver Stags.{***}
mno_despedir_sacerdote|Dismiss the  Septon. You will need to pay 500 Silver Stags.{***}
mno_contratar_pagano|Hire a follower of the Old Gods. This will cost you 1200 Silver Stags.{***}
mno_dismiss_pagano|Dismiss the follower of the Old Gods. You will need to pay him 500 Silver Stags.{***}
mno_hire_drowned_man|Hire a follower of the Old Gods. This will cost you 1200 Silver Stags.{***}
mno_dismiss_drowned_man|Dismiss the Drowned Man. You will need to pay him 500 Silver Stags.{***}
mno_hire_lol|Hire a Red Priest. This will cost you 1200 Silver Stags.{***}
mno_dismiss_lol|Dismiss the Red Priest. You shall need to pay him 500 Silver Stags.{***}
mno_return_principal|Return.{***}
menu_choose_music|What do you want to do?{***}
mno_simple|I want to perform a simple piece of music.(This will take you 1 hour){***}
mno_medium|I want to perform a mediocre piece of music.(This will take you 3 hours){***}
mno_complex|I want to perform a complex piece of music.(This will take you 5 hours){***}
mno_lordly|I want to perform a lordly piece of music.(This will take you 15 hours){***}
mno_royal|I want to perform a royal piece of music.(This will take you 35 hours){***}
mno_speech|I want to give a speech.(This will take you 3 hours){***}
mno_leave_atras|Leave{***}
menu_perform_music|{s0}{***}
menu_saquear_monasterio|Blood and treasure. Those of your men with fewer scruples proceed towards the {s3}, killing anyone in their path and plundering its riches. The fire and death sweeping the place are rampant. You plunder spoils of war worth {reg3} stags.^^{s4}^{***}
mno_backho|Leave.{***}
menu_panel_comandante|Before the battle begins you decide to{***}
mno_choice_1|Impassion your men with a rousing speech.{***}
mno_choice_2|Call your enemy forward for a duel of honour.{***}
mno_choice_3|Skirmishers: Send your men to hinder the enemy's advance.{***}
mno_choice_5|Do nothing.{***}
menu_escaramuza_1|{reg59?Lady:Ser}, the enemy commander overcame your tactical skills. Before we were prepared, we were surprised by enemy missile troops. They caused numerous casualties.^^Your casualties: {s8}{***}
mno_defendiendo_1e|Damn!{***}
menu_escaramuza_2|Our men were deployed in time and closed with the enemy, causing them heavy casualties, before returning.^^Enemy casualties: {s8}{***}
mno_defendiendo_2e|Well done.{***}
menu_escaramuza_3|Upon approaching the enemy, our men found the enemy commander had deployed missile troops to protect his army's advance. To avoid losing men, your soldiers did not attack and returned.{***}
mno_defendiendo_3e|Right.{***}
menu_lucha_2_no|There seems to be no one willing to duel.{***}
mno_defendiendo_4|Back.{***}
menu_lucha_1_d|An enemy warrior moves towards your army and stops a stone's throw away. He takes a lamb skin filled with mead from around his neck and throws it to the ground. You see him jump to warm up his muscles. He casts aside his cloak, removes his robe and boots and stands naked, equipped only with spear and shield. He is their champion, and he points to your army challenging your men to face him.^^Before you can speak, a boy runs out from the ranks. He isn't a veteran or the most capable of your troops, but he's certainly brave.^^Your warrior, your champion, advances to the enemy. They circle each other, studying each other's moves. Your warrior's nerves fail, and he gives a jab with his spear, lowering his shield. The enemy champion seizes the opportunity and swiftly plunges the blade of his spear into the heart of your warrior...^^You have lost the duel.{***}
mno_defendiendo_5|Back.{***}
menu_lucha_2_v|One of your men breaks away from the ranks and saunters towards the enemy, then turns, pulls his coat halfway up, and shows his ass. An enemy champion runs towards him, enraged, and tosses a javelin. It is a wild shot that falls a few feet from your warrior. The enemy then draws his sword and charges with a cry.^^Your man quickly prepares himself and stands his ground, waiting with a spear rocking in his hand. Each champion batters the other's shield in an effort to hit home.^^Watching closely, you observe the first blood spilled, and then the last as your champion thrusts his spear through the mouth of his opponent. After catching his breath, your champion turns around and shouts to your men: 'I was too big a mouthful!'^^You have won the duel.{***}
mno_defendiendo_6|Back.{***}
menu_lucha_1_p|The general of your enemy stands out in front of his army and points towards you, inviting you to a duel.{***}
mno_defendiendo_7|Accept.{***}
mno_defendiendo_8|Back.{***}
menu_sacrificio_off|The gods remain mute to your prayers and sacrifices.{***}
mno_sacri_1|Back.{***}
menu_sacrificio_1|The viscera of the slaughtered animals are full of worms. A bad omen.^Maybe you should not fight today.{***}
menu_sacrificio_2|As you look down onto the blood of the slaughtered animal, one of your men points to the horizon where an eagle takes flight with a snake in its claws. A good omen indeed. ^The time is ripe to attack the enemy.{***}
menu_sacrificio_3|As you thrust the sacrificial knife in the neck of the animal it escapes from your hands and runs a few yards before collapsing, facing the enemy. A bad omen. ^Maybe you should not fight today.{***}
menu_sacrificio_4|Digging into the intestines of the slaughtered animal you discover a silver pendant ring. A good omen. ^You're ready for battle.{***}
menu_discurso_off|You also step forward and try to make condescending remarks, but it's not convincing, nerves betray you and are unable to articulate a single word.{***}
mno_defendiendo_1|Back.{***}
menu_discurso_1|You observe your troops and move between them. While speaking you look each man in the eye, seeking to convey the intensity of the moment:^^'From this day to the ending of the world, but we in it shall be remembered; We few, we brothers of bravery shall prevail; for anyone who sheds his blood with me today shall be my brother.'{***}
menu_discurso_2|You observe your troops and move between them. While speaking you look each man in the eye, seeking to convey the intensity of the moment:^^'When the young men and beautiful women of your village ask you where you got your battle scars, you can tell them, 'under arms in the greatest army, with the greatest general the Known World has ever seen!'{***}
menu_discurso_3|You observe your troops and move between them. While speaking you look each man in the eye, seeking to convey the intensity of the moment:^^'And to think that right now, across the Known lands, cowards and old men are herding their goats, tending their crops, toiling and sweating for nothing! Yet here we freemen stand, our own toil about to begin - our own sweat and blood poised to run - and for what? For honour! For glory! For your King!'{***}
menu_discurso_4|You observe your troops and move between them. While speaking you look each man in the eye, seeking to convey the intensity of the moment:^^'From across the known world we have travelled to meet our destinies on this field of battle, in this moment in time. Long after we have all expired, men will sing our names in the songs of our greatness, found here in these fields!'{***}
menu_discurso_5|You observe your troops and move between them. While speaking you look each man in the eye, seeking to convey the intensity of the moment:^^'My brothers! Once you were born; later, you grew into men. Yesterday we marched. Today we fight! Today we spill the blood of our host, and bring him to ruin. Today we smash his shields. All the days of your lives have led to this. Today we conquer or fall together as brothers. Tonight we feast at the table of the enemy!'{***}
menu_discurso_6|You observe your troops and move between them. While speaking you look each man in the eye, seeking to convey the intensity of the moment:^^'Men!  My brothers! We marched many days, your prize awaits you. The prize, of glory, is at hand in the groans of your enemy! Now go! Go to your destiny! Take your prize! Fight! Fight!'{***}
menu_discurso_7|You observe your troops and move between them. While speaking you look each man in the eye, seeking to convey the intensity of the moment:^^'My friends!  Hear me!  Now is the day when the songs of our hearths are written with the blood of our foes! You are the free men! None can assault our lands and stand to tell the tale. The host before us is great, but they do not fight for their homes, but to plunder yours. They will fall! Ready your spears! Hold fast, and never yield! No man will yield his land or his glory to the cowards in the rabble before us. Fight! Die, but never yield! Never, never, never!'{***}
menu_discurso_8|You observe your troops and move between them. While speaking you look each man in the eye, seeking to convey the intensity of the moment:^^'We stand before our enemy, ready for battle. Draw your sword! Hold your spear! This shield-wall is our home. Let us welcome our enemy! Let him come! Let the shield-walls fall! All that is needed is your own arm and your own heart. Within this shield-wall you stand, my brothers. I know that within the breast of each man here is a fire so bright that I wage these walls protect our foes and not us! Our doom will be glory! No man can take it unless you give it to him.'{***}
menu_discurso_9|You observe the troops and move between them. While speaking you look each man in the eye, seeking to convey the intensity of the moment:^^'Come, men! Let us go forth and face our foe on the Field of Battle! With men like you, our shield-wall will never break or fall to those craven dogs who come against us here! Like the heroes of old, let us go and make the slaughter, every man a hero, every man a True Man! This day we will gut the ravens!'{***}
menu_discurso_10|You observe the troops and move between them. While speaking you look each man in the eye, seeking to convey the intensity of the moment:^^'Remember your children and your wives. Remember your homes and your ancestors. Remember your gods and everything for which we fight today. We are here to build a better world! These men facing us know it, and fear our determination. They are so afraid to piss their pants and shake like leaves, unable to hold their spears.  Men! I am with you, with my sword and my shield, bleeding and sweating, proud to stand shoulder to shoulder with my Titans. Men! Fate awaits us, it's time to seize it!'{***}
menu_discurso_11|You observe the troops and move between them. While speaking you look each man in the eye, seeking to convey the intensity of the moment:^^'Let us go out from this burning place into the open and stand up to our enemies. Who dies, he will be with our god. Who dies not, his name will be honoured. I will go first, and what I do, you do. And God is my witness, I will never leave you, my brothers and knights!'.{***}
menu_discurso_12|You observe the troops and move between them. While speaking you look each man in the eye, seeking to convey the intensity of the moment:^^'The sun will set on our enemy this evening, and we will rise as rays of sun on a spring day. You may be nervous and trembling now, but your shaking hands is nothing compared to theirs. They are but autumn leaves in the wind, and we are the howling storm that will scatter them across the meadows, never to be seen again. Brandish your spears and be the thunder that topples their tree. This land is ours, these woods, these hills, these fields, and so it will be season after season, year after year, forever and forever!'{***}
menu_viking_duel_win|The duel is over, and you have defeated {s1}. Bards will talk about your victory, and the fame of your feat will spread by the word of mouth.{***}
menu_viking_duel_lose|{s1} was an opponent too skilled for you. You have been defeated. While {s1}'s fame will grow from the victory, thanks to the songs of bards, men will remember your name only as that of the beaten.{***}
menu_town_recruit_troops|There's a group of noblemen gathering in the main square. {s18} You have {reg15} silver stags to try to hire them.{***}
menu_town_recruit_troops2|Nobody is available for hire.{***}
menu_town_recruit_troops3|A local Lord and his retinue are available for hire. You count 11 men in total costing 7000 Stags.{***}
mno_acept_them|Hire them.{***}
menu_refugee_recruit_troops1|There are some widows and orphans interested in joining to try and find a new life with your soldiers.{***}
menu_refugee_recruit_troops2|Nobody wants join to you.{***}
menu_refugee_recruit_troops3|There are some shepherds and farmers interested in joining your army. They will cost 60 Stags.{***}
menu_refugee_recruit_troops4|There are some men from the Brotherhood interested in joining your army. They will cost 450 Stags.{***}
menu_refugee_recruit_troops12|Some widows and orphans would like to join you.{***}
menu_refugee_recruit_troops22|Nobody wants to join you.{***}
menu_refugee_recruit_troops32|There are some shepherds and farmers interested in joining your army. They will cost 60 Stags.{***}
menu_refugee_recruit_troops42|There's a Septon and some other men who worship the Seven interested in joining your army. They will cost 400 Stags.{***}
menu_crossroads_recruit_troops12|A local Lord and his retinue are available for hire. You count 11 men in total costing 4000 Stags.{***}
menu_crossroads_recruit_troops22|It seems nobody wants to join you.{***}
menu_crossroads_recruit_troops32|There are some shepherds and farmers interested in joining your army. They will cost 60 Stags.{***}
menu_crossroads_recruit_troops42|A local Lord and his retinue are available for hire. You count 16 mounted men in total costing 7000 Stags.{***}
menu_notification_kingdom_restoration|Rebellion!!!^^ People of the defeated kingdom of {s13} have taken up their weapons and {s14} gets a fief from {s12}, {s13} is restored! Long live the King!{***}
menu_dplmc_notification_alliance_declared|Alliance Agreement^^{s1} and {s2} have formed an alliance!^{s57}{***}
mno_dplmc_continue|Continue...{***}
menu_dplmc_notification_defensive_declared|Defensive Pact^^{s1} and {s2} have agreed to a defensive pact!^{s57}{***}
menu_dplmc_notification_trade_declared|Trade Agreement^^{s1} and {s2} have signed a trade agreement!^{s57}{***}
menu_dplmc_notification_nonaggression_declared|Non-aggression Treaty^^{s1} and {s2} have concluded a non-aggression treaty!^{s57}{***}
menu_dplmc_question_alliance_offer|You Receive an Alliance Offer^^The {s1} wants to form an alliance with you. What is your answer?{***}
mno_dplmc_alliance_offer_accept|Accept{***}
mno_dplmc_alliance_offer_reject|Reject{***}
menu_dplmc_question_defensive_offer|You Receive a Pact Offer^^The {s1} offers you a defensive pact. What is your answer?{***}
mno_dplmc_defensive_offer_accept|Accept{***}
mno_dplmc_defensive_offer_reject|Reject{***}
menu_dplmc_question_trade_offer|You Receive a Pact Offer^^The {s1} offers you a trade pact. What is your answer?{***}
mno_dplmc_trade_offer_accept|Accept{***}
mno_dplmc_trade_offer_reject|Reject{***}
menu_dplmc_question_nonaggression_offer|You Receive a Pact Offer^^The {s1} offers you a non-aggression treaty. What is your answer?{***}
mno_dplmc_nonaggression_offer_accept|Accept{***}
mno_dplmc_nonaggression_offer_reject|Reject{***}
menu_dplmc_notification_alliance_expired|Alliance Has Expired^^The alliance between {s1} and {s2} has expired and was degraded to a defensive pact.{***}
menu_dplmc_notification_defensive_expired|Defensive Pact Has Expired^^The defensive pact between {s1} and {s2} has expired and was degraded to a trade agreement.{***}
menu_dplmc_notification_trade_expired|Trade Agreement Has Expired^^The trade agreement between {s1} and {s2} has expired and was degraded to a non-aggression treaty.{***}
menu_dplmc_dictate_terms|Dictate your peace terms.{***}
mno_dplmc_demand_4000|Demand 4000 silver stags{***}
mno_dplmc_demand_8000|Demand 8000 silver stags{***}
mno_dplmc_demand_castle|Demand {s2}.{***}
mno_dplmc_go_back|Go back{***}
menu_dplmc_deny_terms|The {s1} refuses your terms and is breaking off of negotiations.{***}
menu_dplmc_village_riot_result|{s9}{***}
menu_dplmc_village_riot_removed|In bloody battle you and your men slaughter the rebels and regain control over the village. But there is not much left you can control.{***}
menu_dplmc_riot_negotiate|You approach the angry crowd and begin negotiations. The leader of the riot demands {reg0} silver stags. He agrees to lay down arms if you are willing to pay.{***}
mno_dplmc_pay_riot_treasury|Induce your Master of Coin to pay the money from the treasury.{***}
mno_dplmc_pay_riot_cash|Pay cash.{***}
mno_dplmc_back|Back...{***}
menu_dplmc_notification_riot|The peasants of {s1} launched a riot against you! In a surprise attack, men loyal to you have been slain. The remainder joined the angry crowd.{***}
menu_dplmc_notification_appoint_chamberlain|As a lord of a fief you can now appoint a Master of Coin who resides at you court for a weekly salary of 15 silver stags. He will handle all financial affairs like collecting and determining taxes, paying wages and managing your estate. In addition he supervises money transfers between kingdoms giving you more diplomatic options.{***}
mno_dplmc_appoint_default|Appoint a prominent nobleman from the area.{***}
menu_dplmc_chamberlain_confirm|The Master of Coin can be found at your court. You should consult him if you want to give him any financial advice or you need greater amounts of money. You should always make sure that there is enough money in the treasury to pay for political affairs.{***}
menu_dplmc_notification_appoint_constable|As a lord of a fief you can now appoint a Master of Laws who resides at you court for a weekly salary of 15 silver stags. He will recruit new troops and provide information about your army and advise you on legal matters.{***}
menu_dplmc_constable_confirm|Your Master of Laws can be found at your court. You should consult him if you want to recruit new troops or get detailed information about your standing  army.{***}
menu_dplmc_notification_appoint_chancellor|As a lord of a fief you can now appoint a Master of Whisperers who resides at you court for a weekly salary of 20 silver stags. He will be the keeper of your seal and conduct the correspondence between you and other important persons.{***}
menu_dplmc_chancellor_confirm|The Master of Whisperers can be found at your court. You should consult him if you want to send messages or gifts.{***}
menu_dplmc_deserters|Some of your men don't believe that you will pay their wages and desert. Overall you lose: {s11} men.{***}
menu_dplmc_negotiate_besieger|You appear with a white flag at the top of the wall. After a while a negotiator of {s11} approaches you. He demands {s6} and all associated villages as well as {reg0} silver stags for safe conduct.{***}
mno_dplmc_comply_treasury|Comply and instruct your Master of Coin to pay the money from the treasury.{***}
mno_dplmc_comply|Comply and pay the money cash.{***}
