dlga_start:blocked_agent|This person seems busy. Maybe I should move on...{***};;
dlga_lord_10_starting_quest5:lord_10_starting_quest6|There is one other thing you could help us with {playername}. Our scouts have reported a wildling raiding party heading towards the Bridge of Skulls. You must liaise with our host and make sure they do not pass that bridge. To get there you must follow the wall West until you reach the waters edge. Good luck {playername}.{***};;
dlga_lord_10_starting_quest6:close_window|Very well, I shall leave at once.{***};;
dlga_lord_talk:lord_10_lands_of_always_winter_s|My Lord, We have dire news. These creatures... the rumours you spoke of, it's all true.{***};;
dlga_lord_10_lands_of_always_winter_s:lord_10_lands_of_always_winter_s1|If they are indeed true then more will surely be coming. We must prepare {playername}! It's up to you how you proceed from here on in, but I beg you rally the realm and bring an army to the wall as soon as you can. It will only be a matter of time before these creatures show up again.{***};;
dlga_lord_10_lands_of_always_winter_s1:close_window|Of course my Lord. I shall do as I must.{***};;
dlga_lord_talk:lord_10_btb_quest|My Lord, I have unfortunate news. I was unable to strike a deal for reinforcements. War is raging in the South and I am told the men are needed there instead.{***};;
dlga_lord_10_btb_quest:lord_10_btb_quest1|Well, this is most unfortunate. I fear we will not last long if the Wildings decide to attack our walls and I have heard rumours of an even bigger threat stirring in the depths of the far north.{***};;
dlga_lord_10_btb_quest1:lord_10_btb_quest2|I'm afraid it's up to you now {playername}. I shall need you to gather a small army and scout the lands of always winter and see what truth these rumours hold.{***};;
dlga_lord_10_btb_quest2:lord_10_btb_quest3|Jon Snow will accompany you. He holds a Valyrian weapon and if the rumours are indeed true then mere mortal weapons will be useless against these creatures. He knows the lands north of the wall better than anyone and he can vouch for anything you witness whilst out there.{***};;
dlga_lord_10_btb_quest3:lord_10_btb_quest4|Very well Lord Commander.{***};;
dlga_lord_10_btb_quest4:close_window|I thank you again {playername} for your continued devotion to the realms of men. I pray the old gods and the new keep you safe.{***};;
dlga_lord_talk:lord_10_craster_keep|I received the raven you sent.{***};;
dlga_lord_10_craster_keep:lord_10_craster_keep1|Ah, {playername}. I was hoping you would come. I have unfortunate news about Commander Mormont. His party has been slain at Craster's keep including Commander Mormont himself.{***};;
dlga_lord_10_craster_keep1:lord_10_craster_keep2|I need the men responsible dealt with swiftly. We don't have the numbers to organise an assault so instead I'm hoping you are able to take care of this matter for me. You have been invaluable to us in the past and this is why I look to rely on you again.{***};;
dlga_lord_10_craster_keep2:close_window|Of course my Lord. These men will pay dearly for this.{***};;
dlga_lord_talk:lord_10_crasters_keep_complete|My Lord, The men have been dealt with.{***};;
dlga_lord_10_crasters_keep_complete:lord_10_crasters_keep_complete1|Very good {playername}. I knew you could be relied upon.{***};;
dlga_lord_10_crasters_keep_complete1:close_window|Of course my Lord.{***};;
dlga_lord_talk:lord_request_mission_ask|Do you have any tasks for me?{***};;
dlga_lord_talk:combined_political_quests|Do you think we can work together to advance our standings in this realm?{***};;
dlga_combined_political_quests:lord_pretalk|I don't imagine that the both of us have many mutual interests.{***};;
dlga_combined_political_quests:lord_pretalk.1|Hmm... perhaps we can discuss this matter in a more private setting, at a later date.{***};;
dlga_combined_political_quests:lord_pretalk.2|Hmm... I do have an idea, but it would require you to be free of any controversy. If you were to wait some time without getting into any arguments with the other lords of our realm, perhaps we could proceed further.{***};;
dlga_lord_talk:lord_ask_resign_marshalship|I wish to resign the marshalship.{***};;
dlga_lord_ask_resign_marshalship:lord_pretalk|So be it. I'll have to find someone else then.{***};;
dlga_lord_request_enlistment:nw_join_01|So you wish to join the Watch eh.{***};;
dlga_nw_join_01:nw_join_03|Joining the Watch is no joke, boy. You are completely serious that you wish to aid us in our duties?{***};;
dlga_nw_join_01:nw_join_02|Sorry to say, but we only accept men here in the Watch. You can't join us.{***};;
dlga_nw_join_02:lord_pretalk|Damn, then I shall aid you in other ways.{***};;
dlga_nw_join_03:nw_join_04|I am serious.{***};;
dlga_nw_join_03:lord_pretalk|No, pardon me, I don't know what I was thinking.{***};;
dlga_nw_join_04:nw_join_05|Very well. Tell me about yourself then.{***};;
dlga_nw_join_05:nw_join_06|I've not got much, but I'm willing.{***};;
dlga_nw_join_05:nw_join_07|I've seen my share of this world. I can help.{***};;
dlga_nw_join_05:nw_join_08|I'm a respected person and wish to aid the land.{***};;
dlga_nw_join_05:nw_join_09|No doubt you've heard of me. I'm {playername) the Great!{***};;
dlga_nw_join_05:nw_join_10|I'm a lord among men and expect to join as an officer.{***};;
dlga_nw_join_06:nw_join_11|Aye, much the same as most who join us nowadays. We'll start you off as a trainee. Get your bearings in the yard, and we'll see if we can make a brother out of you.{***};;
dlga_nw_join_07:nw_join_11|We can use all the help we can get. Join us and take the oath, and when your vigil begins it shall be as a true brother of the Night's Watch.{***};;
dlga_nw_join_08:nw_join_11|Well, that’s a fine thing to hear. The Night's Watch is always in need of able souls. Tell me, what takes your fancy? The bow or the blade?{***};;
dlga_nw_join_09:nw_join_11|Aye, now that I think about it. Caused quite a bit of commotion in a short time, so you have. If you wish to become a brother of the Night's Watch then all the better. Lost a few of our finest in a skirmish just the other day, so you can take their gear. The Watch wastes nothing.{***};;
dlga_nw_join_10:nw_join_11|Good, always a grand thing to see a mighty lord join the Watch. We'll welcome you into our ranks as no less than a senior officer – the Gods Old and New know that we need all that we can get.{***};;
dlga_nw_join_11:close_window|Thankyou my lord.{***};;
dlga_lord_talk:ff_join_q_01|I've destroyed the Night's Watch patrol and bring back their armour as proof.{***};;
dlga_ff_join_q_01:ff_join_q_02|Indeed. I'm impressed, {playername}. You can keep the armour; I've no use for it. Best go and burn it somewhere.{***};
dlga_ff_join_q_02:lord_give_conclude|You've proven yourself worthy of my trust, {playername}. From this day forth may you be known as one of the Free Folk, and may your blade strike fear in the hearts of our enemies.{***};;
dlga_lord_talk:ff_join_01|{s66}, I wish to join your cause.{***};;
dlga_ff_join_01:close_window|I see you haven't yet destroyed the crow patrol.{***};;
dlga_ff_join_01:ff_join_02|Hmm? Is it so? Well, {lad/lassie}, we wouldn't deny you the right to fight for us if you're willing.{***};;
dlga_ff_join_02:ff_join_03|However, I want to be certain that you're indeed willing to join us. Life here is harsh, and I need to be certain you're fit for the task of helping us.{***};;
dlga_ff_join_03:ff_join_04|I want you to prove yourself first. Like a little challenge of sorts. What do you think?{***};;
dlga_ff_join_04:ff_join_06|A challenge?{***};;
dlga_ff_join_04:ff_join_05|Forget it.{***};;
dlga_ff_join_05:lord_pretalk|As you wish. But I knew you weren't up to the task.{***};;
dlga_ff_join_06:ff_join_07|Yes, exactly. I want you to hunt down and destroy a ranger patrol of the Night's Watch. They keep slaughtering our people, and I want you to prove yourself by taking your sword to our enemies. What do you think of it?{***};;
dlga_ff_join_07:ff_join_08|As you command.{***};;
dlga_ff_join_07:ff_join_05|Forget it.{***};;
dlga_ff_join_08:lord_talk|Very well then, {lad/lassie}. You've got one week to destroy a Watch patrol. And after you're done with them, bring me one of their tunics as proof. Now go.{***};;
dlga_lord_talk:close_window|Hmm... maybe we can talk, warrior to warrior.{***};;
dlga_lord_request_enlistment:lord_request_enlistment_confirm|I've got room in my ranks for a {man/woman} of your disposition, {playername}. I can take you on as a {s1}, with a weekly pay of {s2} and food, of course. Plenty of room for promotion, and you'll be equipped as befits your rank. You'll have your take of what you can scavenge in battle as well. What do you say?{***};;
dlga_lord_request_enlistment_confirm:close_window|Seems a fair lot and steady work in these lands. I'm with you, my lord.{***};;
dlga_lord_request_enlistment_confirm:lord_pretalk|Well, on second thought, my lord, I might try my luck alone a bit longer. My gratitude.{***};;
dlga_lord_request_enlistment:lord_pretalk|I don't trust you enough to allow you to serve me.{***};;
dlga_lord_request_retire:lord_pretalk|Very well, {playername}. You're relieved of your duty.{***};;
dlga_lord_request_vacation:lord_pretalk|Very well {playername}. You shall take some time off from military duty. Return in two weeks.{***};;
dlga_lord_request_vacation:lord_pretalk.1|You want to break the oath you've sworn to the Night's Watch, {playername}? I'm afraid I can't let you do that.{***};;
dlga_lord_request_vacation:lord_pretalk.2|I see you cannot handle the pressures of battle and need a little rest, {playername}? No chance, now get back in line soldier.{***};;
dlga_ask_return_from_leave:lord_pretalk|Welcome back, {playername}. Your regiment has missed you I dare say. Now return to your post.{***};;
dlga_lord_talk:lord_ask_enter_service|{s66}, I've come to offer you my sword in vassalage!{***};;
dlga_lord_talk:lord_ask_enter_service.1|{s66}, I wish to become your sworn {man/woman} and fight for your honour.{***};;
dlga_lord_talk:lord_ask_leave_service|{s66}, I wish to be released from my oath to you.{***};;
dlga_lord_talk:lord_talk_preoffer|I've got an offer for you.{***};;
dlga_lord_talk:lord_give_troops|I want to give some troops to you.{***};;
dlga_lord_give_troops:lord_pretalk|Well, I could use some good soldiers. Thank you.{***};;
dlga_lord_talk:lord_give_order_ask|I have a new task for you.{***};;
dlga_lord_talk:lord_give_suggestion_ask|May I suggest a course of action?{***};;
dlga_lord_give_order_ask:lord_give_order|Yes?{***};;
dlga_lord_give_suggestion_ask:lord_give_order|I'll gladly follow your direction, {sire/your Highness}. If you intend to direct an extensive campaign, however, you may also wish to declare yourself marshal, so that there's no cause for confusion amongst your vassals.{***};;
dlga_lord_give_suggestion_ask:lord_pretalk|My apologies. I don't know you well enough to heed your advice.{***};;
dlga_lord_give_suggestion_ask:lord_give_order.1|What is it?{***};;
dlga_lord_give_order:lord_give_order_answer|Follow me.{***};;
dlga_lord_give_order:lord_give_order_answer.1|Will you follow me? I have a plan...{***};;
dlga_lord_give_order:lord_give_order_details_ask|Go to...{***};;
dlga_lord_give_order:lord_give_order_details_ask.1|Raid around the village of...{***};;
dlga_lord_give_order:lord_give_order_details_ask.2|Patrol around...{***};;
dlga_lord_give_order:lord_give_order_assault|Together you and I can take {s11}. You should assault immediately...{***};;
dlga_lord_give_order:lord_give_order_details_ask.3|We're under attack, but the enemy can be repulsed. You should ride towards...{***};;
dlga_lord_give_order:lord_give_order_details_ask.4|We're under attack, but the enemy can be repulsed. You should assemble the army and march to...{***};;
dlga_lord_give_order_assault:lord_pretalk|{s4} is directing this siege. I suggest you speak to {reg4?her:him}.{***};;
dlga_lord_give_order_assault:lord_pretalk.1|Our preparations are not yet ready. We need another {s11}{***};;
dlga_lord_give_order_assault:close_window|Very well, to the walls!{***};;
dlga_lord_give_order:lord_give_order_details_ask.5|There's a fortress which can easily be taken. Go to...{***};;
dlga_lord_give_order:lord_give_order_details_ask.6|The enemy is coming in force. Flee in the direction of...{***};;
dlga_lord_give_order:lord_give_order_stop|I won't need you for some time. You're free to do as you like.{***};;
dlga_lord_give_order:lord_give_order_stop.1|You no longer need to accompany me.{***};;
dlga_lord_give_order:lord_pretalk|Never mind.{***};;
dlga_lord_give_order_details_ask:lord_pretalk|It's not my way to turn tail and run without even laying eyes on the enemy.{***};;
dlga_lord_give_order_details_ask:lord_pretalk.1|You want me to shed my blood outside a fortress while others stand by and watch? I don't think so.{***};;
dlga_lord_give_order_details_ask:lord_give_order_details|Where?{***};;
dlga_lord_give_order_details:lord_give_order_answer|{s1}{***};;
dlga_lord_give_order_details:lord_pretalk|Never mind.{***};;
dlga_lord_give_order_stop:lord_pretalk|All right. I'll stop here.{***};;
dlga_lord_give_order_answer:lord_give_order|That would hardly be proper. It would be more appropriate for you to follow me instead. Did you have any other ideas?{***};;
dlga_lord_give_order_answer:lord_pretalk|All right. I'll do that.{s12}{***};;
dlga_lord_give_order_answer:lord_pretalk.1|I'm sorry. I need to attend my own business at the moment.{***};;
dlga_lord_start:lord_talk.8|What is it?{***};;
dlga_lord_talk:lord_give_order_call_to_arms_verify|I want to start a new campaign. Let's assemble the army here.{***};;
dlga_lord_give_order_call_to_arms_verify:lord_give_order_call_to_arms_verify_2|Do you wish to summon all lords for a new campaign?{***};;
dlga_lord_give_order_call_to_arms_verify_2:lord_give_order_call_to_arms|Yes. We must gather all our forces before we march on the enemy.{***};;
dlga_lord_give_order_call_to_arms_verify_2:lord_pretalk|On second thought, it won't be necessary to summon everyone.{***};;
dlga_lord_give_order_call_to_arms:lord_pretalk|All right then. I'll send messengers and tell everyone to meet here.{***};;
dlga_lord_talk:lord_give_order_disband_army_verify|I want to end the campaign and let everyone return home.{***};;
dlga_lord_give_order_disband_army_verify:lord_give_order_disband_army_2|You want to end the current campaign and release all lords from duty?{***};;
dlga_lord_give_order_disband_army_2:lord_give_order_disband_army|Yes. We no longer need all our forces here.{***};;
dlga_lord_give_order_disband_army_2:lord_pretalk|On second thought, it'll be better to stay together for now.{***};;
dlga_lord_give_order_disband_army:lord_pretalk|All right. I'll let everyone know that they're released from duty.{***};;
dlga_lord_talk:lord_talk_ask_something|I wish to ask you something.{***};;
dlga_lord_talk_ask_something:lord_talk_ask_something_2|Aye? What is it?{***};;
dlga_lord_talk_ask_something_2:lord_talk_ask_skill|Have your skills increased since those days we travelled as companions?{***};;
dlga_lord_talk_ask_skill:lord_pretalk|Let me show you...{***};;
dlga_lord_talk_ask_something_again:lord_talk_ask_something_2|Is there anything else?{***};;
dlga_lord_talk_ask_something_2:lord_talk_ask_location|I want to know the location of someone.{***};;
dlga_lord_talk_ask_something_2:lord_tell_objective|What are you and your men doing?{***};;
dlga_lord_talk_ask_something_2:lord_talk_ask_about_strategy|What's the realm doing?{***};;
dlga_lord_talk_ask_about_strategy:lord_pretalk|You should decide that, as you are the marshal.{***};;
dlga_lord_talk_ask_something_2:lord_talk_ask_about_war|How goes the war?{***};;
dlga_lord_talk_ask_something_2:lord_marriage_permission|{s19}{***};;
dlga_lord_marriage_permission:lord_pretalk|By the Seven, knave! If I haven't even given you the permission to see her, do you really think I'm going to allow you to marry her?{***};;
dlga_lord_marriage_permission:lord_pretalk.1|It is not my way to push my {s11} to marry against her will or her better judgement{***};;
dlga_lord_marriage_permission:lord_pretalk.2|Sorry, lad. I'm not going to make my {s11} marry you when I'd rather see her married to {s12}{***};;
dlga_lord_marriage_permission:lord_marriage_permission_endowment|Splendid news, my young friend! I'll be proud to have you in our family. Now, let us talk the terms of the marriage. As per our custom, the two of us must make sure that {s11} has sufficient finances to support herself in the event of any unforeseen circumstances.{***};;
dlga_lord_marriage_permission_endowment:lord_marriage_permission_endowment_answer|I would say that, taking into consideration the prestige of our two noble houses, you can provide a dower of {reg3} silver stags while I'll supply a dowry of {reg4} silver stags. This shall be her Ladyship's property, as a security, lest for any unfortunate reason you're unable to provide for her. What do you say to that?{***};;
dlga_lord_marriage_permission_endowment_answer:lord_marriage_permission_engagement_date|Very well, so let it be.{***};;
dlga_lord_marriage_permission_endowment_answer:lord_marriage_permission_endowment_answer_delay|I cannot afford that right now.{***};;
dlga_lord_marriage_permission_endowment_answer:lord_marriage_permission_endowment_answer_no|That's too much to pay.{***};;
dlga_lord_marriage_permission_endowment_answer_no:close_window|Well. I cannot in all decency allow my daughter to marry without some security, can I? Let me know if you change your mind.{***};;
dlga_lord_marriage_permission_engagement_date:close_window|Splendid! You two may now consider yourselves officially betrothed. Very well, {playername}! I'll plan to hold a great feast in {s24} as soon as circumstances permit. We'll be sure to notify you when the day has come.{***};;
dlga_lord_marriage_permission_engagement_date:close_window.1|Unfortunately, there's one final complication. There's no safe place to hold the wedding ceremony. Let's hold off on finalizing this for the time being.{***};;
dlga_lord_marriage_permission_endowment_answer_delay:lord_pretalk|No matter, {playername}. Take the time you need to raise the money. I want her Ladyship to be well looked after.{***};;
dlga_lord_marriage_permission_endowment_answer_delay:lord_pretalk.1|That's a shame, but I would be remiss in my duty if I allowed her Ladyship to face an uncertain future.{***};;
dlga_lord_talk_ask_something_2:lord_courtship_permission|{s10} I've the honour of visiting with {s14}{s12}?{***};;
dlga_lord_courtship_permission:lord_pretalk|{s12}{***};;
dlga_lord_courtship_permission:lord_pretalk.1|From what I hear, you've already spoken to her without my permission. Let me tell you this: I'm her lord and guardian, and I have great plans for her. I won't be mocked behind my back as a man who cannot control the women of his household. I would ask you not to discuss this matter with me again, knave.{***};;
dlga_lord_courtship_permission:lord_pretalk.2|{s14}{***};;
dlga_lord_talk_ask_something_2:lord_talk_ask_marriage_1|What would it take to cement a lasting alliance with your house?{***};;
dlga_lord_talk_ask_something_2:lord_pretalk|Never mind.{***};;
dlga_lord_talk_ask_location:lord_talk_ask_location_2|Very well, I may or may not have an answer for you. About whom do you wish to hear?{***};;
dlga_lord_talk_ask_location_2:lord_talk_ask_location_3|{s1}{***};;
dlga_lord_talk_ask_location_2:lord_talk_ask_location|{s1}{***};;
dlga_lord_talk_ask_location_3:lady_pretalk|{s1}{***};;
dlga_lord_talk_ask_location_3:lord_pretalk|{s1}{***};;
dlga_lord_talk_ask_about_war:lord_talk_ask_about_war_2|{s12}{***};;
dlga_lord_talk_ask_about_war_2:lord_talk_ask_about_war_details|Tell me more about the war with {s1}.{***};;
dlga_lord_talk_ask_about_war_2:lord_pretalk|That's all I wanted to know. Thank you.{***};;
dlga_lord_talk_ask_about_war_details:lord_talk_ask_about_war_2|{s9}.{***};;
dlga_lord_talk_ask_about_strategy:lord_strategy_follow_evaluation|{s7} {s9} {s14}{***};;
dlga_lord_strategy_follow_evaluation:lord_talk_ask_something_2|Do you have any other questions?{***};;
dlga_lord_strategy_follow_evaluation:lord_strategy_follow_up|Our leader {s4} is far too cautious. {reg4?She:He} should either use the army to attack the enemy or let the men return home to their wives and children.{***};;
dlga_lord_strategy_follow_evaluation:lord_strategy_follow_up.1|Our army sits here, doing nothing. Apparently too few vassals have answered the call to arms. Perhaps {s4} doesn't enjoy the confidence of the great lords of this realm.{***};;
dlga_lord_strategy_follow_evaluation:lord_strategy_follow_up.2|I disagree with this strategy. I would prefer to {s4}.{***};;
dlga_lord_strategy_follow_evaluation:lord_strategy_follow_up.3|I personally would prefer to attack {s8}, but our marshal {s10} believes that it {s9}{***};;
dlga_lord_strategy_follow_evaluation:lord_strategy_follow_up.4|I personally would prefer to defend {s8} instead of {s9}.{***};;
dlga_lord_strategy_follow_evaluation:lord_talk|Is there anything else?{***};;
dlga_lord_strategy_follow_evaluation:lord_strategy_follow_up.5|This strategy seems reasonable to me.{***};;
dlga_lord_strategy_follow_up:lord_strategy_why_not|If you're attacking, why aren't you...{***};;
dlga_lord_strategy_follow_up:lord_talk_ask_something_again|I see...{***};;
dlga_lord_strategy_follow_up:lord_talk_replace_marshal|Would you say then that {s4} should no longer be marshal?{***};;
dlga_lord_talk_replace_marshal:lord_talk_ask_something_again|I believe that our realm should resolve the issue of {s4} before we begin to debate replacing the marshal.{***};;
dlga_lord_talk_replace_marshal:lord_talk_ask_something_again.1|Yes. I've already made my position on this matter clear. I believe that {s4} should be marshal instead of {s5}.{***};;
dlga_lord_talk_replace_marshal:lord_talk_ask_something_again.2|I'll make up my mind on this matter without your persuasion, {ser/my lady}.{***};;
dlga_lord_talk_replace_marshal:lord_talk_replace_marshal_decision|Hmm...{***};;
dlga_lord_talk_replace_marshal_decision:lord_talk_ask_something_again|Yes, I would say that. At this point, I would be tempted to state that I support {s15} instead. I'm glad that the both of us had this discussion, so that I know that we're of the same mind on this matter.{***};;
dlga_lord_talk_replace_marshal_decision:lord_talk_ask_something_again.1|Not necessarily. It's possible for {s4}, and I've to have an honest disagreement over strategy without my seeking to replace him.{***};;
dlga_lord_strategy_why_not:lord_strategy_why_not_select|Yes?{***};;
dlga_lord_strategy_why_not_select:lord_talk_ask_something_again|Never mind.{***};;
dlga_lord_strategy_why_not_select:lord_strategy_why_not_reason|... planning to continue with the attack on {s4}?{***};;
dlga_lord_strategy_why_not_select:lord_strategy_why_not_reason.1|... defending {s4}?{***};;
dlga_lord_strategy_why_not_select:lord_strategy_why_not_reason.2|... attacking {s4}?{***};;
dlga_lord_strategy_why_not_reason:lord_talk_why_not_repeat|{s9}{***};;
dlga_lord_strategy_why_not_reason:lord_talk_why_not_repeat.1|Our marshal {s11} believes that {s8} {s9}{s10}{***};;
dlga_lord_strategy_why_not_reason:lord_talk_why_not_repeat.2|We could go there. {s7} However, {s5} {s3} {s4}. {s6} {s8}.{***};;
dlga_lord_talk_why_not_repeat:lord_strategy_why_not_select|Do you have any similar questions? Why aren't we...{***};;
dlga_lord_talk_ask_marriage_1:lord_pretalk|You certainly won't take any offence if I tell you that, as a king, I've got other plans for my children.{***};;
dlga_lord_talk_ask_marriage_1:lord_pretalk.1|It's our custom to seal any such alliance with marriage. Unfortunately, no one in my household is eligible to wed.{***};;
dlga_lord_talk_ask_marriage_1:lord_courtship_pre_permission|{s15}{***};;
dlga_lord_talk_ask_marriage_1:lord_marriage_proposal_female_pc_confirm|Are you proposing that you and I marry?{***};;
dlga_lord_courtship_pre_permission:lord_courtship_permission|May I {s15}suggest that I be considered as a groom?{***};;
dlga_lord_courtship_pre_permission:lord_marriage_permission_engagement_date|CHEAT - Start engagement.{***};;
dlga_lord_courtship_pre_permission:lord_pretalk|Never mind.{***};;
dlga_lord_marriage_proposal_female_pc_confirm:lord_marriage_proposal_female_pc_reax|Yes. That's my proposal.{***};;
dlga_lord_marriage_proposal_female_pc_confirm:lord_pretalk|No, I think you've misunderstood me.{***};;
dlga_lord_marriage_proposal_female_pc_reax:lord_pretalk|{s14}{***};;
dlga_lord_marriage_proposal_female_pc_reax:lord_marriage_proposal_female_pc_next_step|{s14}{***};;
dlga_lord_marriage_proposal_female_pc_next_step:lord_marriage_proposal_female_pc_next_step_4|I suppose the next step would be for me to send a message to your family, asking for their permission to marry you, but I suppose that you make your own decisions.{***};;
dlga_lord_marriage_proposal_female_pc_next_step_4:lord_marriage_proposal_female_pc_next_step_5|You assume correctly.{***};;
dlga_lord_marriage_proposal_female_pc_next_step_5:lord_marriage_proposal_female_pc_confirm_engagement|Very well then. As there are no obstacles to our marriage, should we then consider ourselves engaged? I'm going to organize a great feast, and we can exchange our vows before all the lords of the realm. If you are willing, that is...{***};;
dlga_lord_marriage_proposal_female_pc_confirm_engagement:lord_marriage_proposal_female_pc_confirm_engagement_yes|I'm willing.{***};;
dlga_lord_marriage_proposal_female_pc_confirm_engagement:lord_marriage_proposal_female_pc_confirm_engagement_no|Actually, I would like to reconsider.{***};;
dlga_lord_marriage_proposal_female_pc_confirm_engagement_yes:close_window|Very well. Hopefully, a little over a month from now, we shall be wed.{s12}{***};;
dlga_lord_marriage_proposal_female_pc_confirm_engagement_no:close_window|Take whatever time you need, my lady.{***};;
dlga_lord_talk:party_encounter_lord_hostile_ultimatum_surrender|I say this only once, {s4}! Surrender or die!{***};;
dlga_party_encounter_lord_hostile_ultimatum_surrender:close_window|{s43}{***};;
dlga_lord_talk:lord_predemand|I'm here to deliver you my demands!{***};;
dlga_lord_predemand:lord_demand|Eh? What do you want?{***};;
dlga_lord_demand:lord_ultimatum_surrender|I offer you one chance to surrender or die.{***};;
dlga_lord_ultimatum_surrender:lord_attack_verify|{s43}{***};;
dlga_lord_attack_verify:lord_attack_verify_cancel|Forgive me, ser. I don't know what I was thinking.{***};;
dlga_lord_attack_verify_cancel:close_window|Be gone then!{***};;
dlga_lord_attack_verify:lord_attack_verify_commit|That is none of your business. Prepare to fight!{***};;
dlga_lord_ultimatum_surrender:lord_attack_verify_b|{s43}{***};;
dlga_lord_attack_verify_b:lord_attack_verify_cancel|Forgive me, ser. I don't know what I was thinking.{***};;
dlga_lord_attack_verify_b:lord_attack_verify_commit|I stand my ground. Prepare to fight!{***};;
dlga_lord_attack_verify_commit:close_window|{s43}{***};;
dlga_lord_demand:lord_pretalk|Forgive me. It's nothing.{***};;
dlga_lord_talk:liege_defends_claim_1|I've met in my travels one who calls {reg3?herself:himself} {s45}...{***};;
dlga_liege_defends_claim_1:liege_defends_claim_2|Oh really? There aren't many who dare mention this name in my presence. I'm not sure whether to reward your bravery or punish you for your impudence.{***};;
dlga_liege_defends_claim_2:liege_defends_claim_3|Very well. I'll indulge your curiosity. But listen closely because I don't wish to speak of this matter again.{***};;
dlga_liege_defends_claim_3:liege_defends_claim_4|{s48}{***};;
dlga_liege_defends_claim_4:lord_talk|{s48}{***};;
dlga_lord_join_rebellion_suggest_cheat:close_window|Cheat: All right.{***};;
dlga_lord_talk:lord_prison_break_chains|I've come to break you out of here.{***};;
dlga_lord_prison_break_chains:close_window|Thank the Seven you came, {ser/madame}! However, I'm not going anywhere with these chains on my legs. You'll need to get the key from the guard somehow.{***};;
dlga_lord_tell_objective:lord_pretalk|What am I doing? What does it look like I'm doing?! I'm a prisoner here, you fool!{***};;
dlga_lord_tell_objective:lord_pretalk.1|I'm not commanding any men at the moment.{***};;
dlga_lord_tell_objective:lord_pretalk.2|We're resting at {s1}. {s14}{s15}{***};;
dlga_lord_tell_objective:lord_pretalk.3|We're travelling to {s1}. {s14}{s15}{***};;
dlga_lord_tell_objective_2:lord_pretalk|I'm heading to the vicinity of {s1}. {s14}{s15}{***};;
dlga_lord_tell_objective:lord_pretalk.4|We're recruiting new soldiers from {s1}. {s14}{s15}{***};;
dlga_lord_tell_objective:lord_pretalk.5|We're scouting for the enemy around {s1}. {s14}{s15}{***};;
dlga_lord_tell_objective:lord_pretalk.6|We're laying waste to the village of {s1}. {s14}{s15}{***};;
dlga_lord_tell_objective:lord_pretalk.7|We're retreating to {s1}. {s14}{s15}{***};;
dlga_lord_tell_objective:lord_pretalk.8|We're besieging {s1}. {s14}{s15}{***};;
dlga_lord_tell_objective:lord_pretalk.9|We're fighting against {s1}. {s14}{s15}{***};;
dlga_lord_tell_objective:lord_pretalk.10|I'm screening {s1}'s advance. {s14}{s15}{***};;
dlga_lord_tell_objective:lord_pretalk.11|We're accompanying {s1}. {s14}{s15}{***};;
dlga_lord_tell_objective:lord_talk_ask_about_strategy|I'm leading the combined armies of the realm.{***};;
dlga_lord_tell_objective:lord_pretalk.12|We're reconsidering our next objective.{***};;
dlga_lord_tell_objective:lord_pretalk.13|I don't know: {reg1} {s1} (ERROR){***};;
dlga_lord_talk:lord_ask_follow|Will you follow me? I have a plan.{***};;
dlga_lord_ask_follow:close_window|I enjoy your company, {playername}, but there are other things I must attend to. Perhaps in a few days I can ride with you again.{***};;
dlga_lord_ask_follow:close_window.1|That would hardly be proper, {playername}. Why don't you follow me instead?{***};;
dlga_lord_ask_follow:close_window.2|{s43}{***};;
dlga_lord_ask_follow:close_window.3|Lead the way, {playername}! Let us bring death and defeat to all our enemies. Let these filthy dogs whimper before the steel of our resolve!{***};;
dlga_lord_talk_preoffer:lord_talk_offer|Yes?{***};;
dlga_lord_talk_offer:knight_offer_join|I wish to ransom one of your prisoners.{***};;
dlga_lord_talk_offer:lord_pretalk|Never mind.{***};;
dlga_knight_offer_join:hero_pretalk|I fear I cannot join you at the moment, {playername}. I've important business to attend to, and it cannot wait.{***};;
dlga_knight_offer_join:hero_pretalk.1|You forget your place, {ser/madame}. I don't take orders from the likes of you.{***};;
dlga_knight_offer_join:knight_offer_join_2|I would be glad to fight at your side, my friend, but there is a problem... The thing is, I've found myself in a bit of debt that I must repay very soon. {reg6} silver stags altogether, and I am honour-bound to return every coin. Unless you've got {reg6} silver stags with you that you can spare, I've to keep my mind on getting this weight off my neck.{***};;
dlga_knight_offer_join:close_window|Join you? I think not.{***};;
dlga_knight_offer_join:knight_offer_join_2.1|Aye, my friend. I'll be happy to join you.{***};;
dlga_knight_offer_join_2:knight_offer_join_accept|Here, take it, all {reg6} silver stags you need. 'Tis only money.{***};;
dlga_knight_offer_join_2:knight_offer_join_accept.1|Then let us ride together, my friend.{***};;
dlga_knight_offer_join_2:close_window|That's good to know. I will think on it.{***};;
dlga_knight_offer_join_2:hero_pretalk|That's good to know. I will think on it.{***};;
dlga_knight_offer_join_accept:knight_offer_join_accept_party|I've some trusted men in my band who could be of use to you. What do you wish to do with them?{***};;
dlga_knight_offer_join_accept:close_window|Ah, certainly, it might be fun!{***};;
dlga_knight_offer_join_accept_party:knight_join_party_disband|You may disband your men. I've no need for other troops.{***};;
dlga_knight_offer_join_accept_party:knight_join_party_join|Your men may join as well. We need every soldier we can muster.{***};;
